Name,Type,Build,Dir,minArea,maxArea,representativeArea,floorAreaRatio,minDeal,maxDeal,medianDeal,minLease,maxLease,medianLease,minDealUnit,maxDealUnit,medianDealUnit,minLeaseUnit,maxLeaseUnit,medianLeaseUnit,Lat,Lon,BUS,METRO,INFANT,PRESCHOOL,SCHOOLPOI,HOSPITAL,PARKING,MART,CONVENIENCE,WASHING,BANK,OFFICE,sector
이수자이(주상복합),아파트,201012,EE,155.03,202.67,162.0,736,203000,240000,205000,180000,180000,,3600,4867,4183,2946,2946,,37.484515,126.980529,26,2,32,3,92,1,27,4,10,15,31,13,사당동
두산위브트레지움,아파트,201110,EE,79.93,156.37,112.0,268,140000,250000,205000,100000,140000,100000,4662,6789,6051,2952,3247,2952,37.48557,126.971277,33,1,40,4,92,1,7,5,9,13,22,15,사당동
신동아4차,아파트,199312,EE,60.15,136.64,76.0,248,107000,170000,120000,45000,100000,,3865,6171,5220,2008,2479,,37.490198,126.978134,18,0,27,2,92,1,5,2,2,10,27,15,사당동
남양,아파트,200508,EE,124.79,124.79,124.0,199,108000,108000,108000,0,0,,2879,2879,2879,0,0,,37.482117,126.971056,21,1,27,3,92,1,8,5,5,16,21,15,사당동
방배마에스트로,오피스텔,201901,EE,43.9,43.99,43.0,629,33000,35000,34000,0,0,,2537,2691,2614,0,0,,37.486127,126.983957,20,2,22,2,83,1,21,2,10,9,30,12,사당동
신구하이텍빌리지(주상복합),아파트,199609,EE,222.5,222.5,222.0,357,220000,225000,220000,0,0,,3276,3350,3276,0,0,,37.486485,126.984505,20,2,22,2,83,1,20,2,10,8,29,12,사당동
라이즈,아파트,200309,EE,56.8,56.8,56.0,0,45000,45000,45000,0,0,,2656,2656,2656,0,0,,37.490474,126.97882,19,0,26,2,92,1,7,2,6,10,25,14,사당동
대영(도시형),아파트,201406,EE,50.63,55.65,55.0,195,43000,49000,49000,0,0,,2843,2945,2945,0,0,,37.487015,126.959316,10,0,27,6,81,1,2,2,3,6,6,12,사당동
장은해그린,아파트,200411,EE,75.25,116.24,105.0,288,77000,100000,100000,58000,58000,,2850,3394,3148,2556,2556,,37.491882,126.963512,11,0,20,5,88,1,1,3,0,5,7,14,사당동
방배노블루체서리풀(도시형),아파트,202003,EE,26.33,30.07,26.0,299,54000,115000,80000,47000,58000,57000,5950,12672,10172,5179,7374,7247,37.484142,126.983061,22,2,17,3,87,1,28,2,12,12,31,12,사당동
삼성그린(205),아파트,200108,EE,76.2,76.2,76.0,298,63000,65000,65000,0,0,,2740,2827,2827,0,0,,37.486074,126.966023,30,1,39,5,92,1,1,2,5,6,14,15,사당동
방배현대홈타운2차,아파트,200108,EE,81.58,176.05,108.0,298,179000,280000,230000,120000,160000,120000,5259,7550,7040,3005,3673,3673,37.490473,126.98384,10,1,17,1,84,1,7,1,6,7,19,12,사당동
진흥,아파트,200412,EE,74.6,143.55,106.0,277,80000,115000,98000,0,0,,2658,3574,3056,0,0,,37.480226,126.969111,6,0,21,2,92,1,4,2,0,8,7,15,사당동
디오슈페리움2차(주상복합),아파트,200606,EE,58.08,108.88,108.0,479,90000,180000,165000,108000,110000,110000,5051,5510,5051,3306,3367,3367,37.486182,126.982643,23,2,23,3,87,1,22,3,15,11,31,12,사당동
경남아너스빌,아파트,199702,EE,77.02,129.52,77.0,290,85000,150000,85000,75000,76000,,3338,3973,3649,2384,2416,,37.487973,126.967661,32,1,38,5,92,1,1,4,5,8,14,15,사당동
사당갑을명가,아파트,200603,EE,81.05,105.26,99.0,219,85000,100000,85000,73000,73000,73000,2838,3469,2838,2438,2438,2438,37.482482,126.966423,19,1,40,3,92,1,2,1,1,5,13,15,사당동
두성,아파트,199203,EE,75.62,125.09,75.0,0,80000,120000,80000,50000,50000,50000,3174,3526,3526,2204,2204,2204,37.48869,126.977792,28,1,35,2,92,1,7,3,2,10,29,15,사당동
대림,아파트,199008,EE,80.93,145.4,103.0,208,125000,190000,160000,50000,105000,75000,3876,5372,5135,2052,2568,2407,37.486217,126.973111,33,1,41,4,92,1,6,5,5,14,28,15,사당동
사당우성3단지,아파트,199312,EE,59.13,136.64,59.0,0,88000,165000,89000,40000,90000,40000,3624,5568,4987,1872,2521,2241,37.4904,126.975383,21,0,30,2,92,1,0,3,2,7,26,15,사당동
우평,아파트,200202,EE,130.39,130.39,130.0,299,210000,210000,210000,130000,130000,130000,5340,5340,5340,3306,3306,3306,37.486832,126.984806,19,2,20,1,83,1,21,2,9,7,29,12,사당동
레디앙스,아파트,200405,EE,84.52,84.52,84.0,241,69000,69000,69000,0,0,,2715,2715,2715,0,0,,37.481787,126.966229,12,0,34,1,92,1,2,1,1,5,12,15,사당동
사당롯데캐슬,아파트,200409,EE,88.57,135.6,103.0,297,125000,165000,135000,0,0,,4040,4696,4333,0,0,,37.490221,126.971484,21,0,30,5,92,1,0,3,4,5,16,15,사당동
대아3차(경남아너스빌),아파트,199811,EE,59.23,136.91,59.0,0,76000,145000,79000,95000,100000,,3525,4707,4426,2309,2431,,37.488795,126.977406,25,1,35,2,92,1,4,3,3,10,29,15,사당동
KCC,아파트,200707,EE,102.76,140.74,102.0,225,130000,135000,135000,85000,100000,85000,4213,4375,4375,2361,2755,2755,37.48098,126.97346,12,1,25,2,92,1,7,4,6,17,24,15,사당동
방배디오슈페리움1차(주상복합),아파트,200611,EE,110.39,163.7,110.0,718,170000,200000,175000,0,0,,4056,5409,5259,0,0,,37.485969,126.982974,23,2,22,3,87,1,22,3,14,11,31,12,사당동
방배현대홈타운3차,아파트,200407,EE,106.36,150.06,148.0,0,230000,250000,250000,150000,150000,,5510,7485,5584,3306,3306,,37.491898,126.984013,6,0,14,1,82,1,3,0,4,5,18,12,사당동
대아2차(경남아너스빌),아파트,199805,EE,75.7,107.38,75.0,329,85000,120000,85000,0,0,,3244,3857,3747,0,0,,37.487297,126.967793,30,1,39,5,92,1,1,4,5,9,15,15,사당동
낙성대현대홈타운,아파트,200202,EE,113.22,151.12,114.0,301,110000,133000,112000,80000,98000,80000,2755,3511,3248,1983,2320,2320,37.480798,126.963405,7,0,26,1,85,1,1,0,4,5,8,15,사당동
남해오네뜨,아파트,200212,EE,79.06,106.23,79.0,385,90000,102000,90000,0,0,,3181,3766,3766,0,0,,37.48705,126.965263,24,0,39,5,92,1,1,3,3,6,12,15,사당동
동작삼성래미안,아파트,200302,EE,83.01,209.83,114.0,306,122000,180000,135000,60000,90000,83000,2847,3973,3915,1932,2589,2407,37.489525,126.970159,24,0,31,4,92,1,0,3,3,8,15,15,사당동
방배한진로즈힐,아파트,200501,EE,106.36,132.65,110.0,250,180000,235000,180000,115000,150000,115000,5409,6237,5409,3456,4064,3456,37.4868,126.98346,20,2,23,3,84,1,21,3,13,11,30,12,사당동
래미안이수역로이파크,아파트,201812,EE,80.37,155.38,107.0,288,150000,300000,180000,80000,115000,108000,5438,6818,5561,3244,3621,3337,37.488542,126.973181,28,1,33,4,92,1,0,4,2,7,27,15,사당동
사당자이,아파트,199912,EE,80.55,142.18,107.0,287,92000,150000,106000,51000,90000,70000,2863,4132,3275,1862,2314,2163,37.489063,126.962635,18,0,26,6,85,1,2,4,2,9,7,14,사당동
방배현대홈타운1차,아파트,199911,EE,85.04,141.97,85.0,272,170000,270000,180000,82000,150000,85000,5861,7195,7000,3189,3943,3306,37.489189,126.983417,15,2,18,1,84,1,14,2,10,10,22,12,사당동
현대,아파트,199104,EE,63.96,132.72,79.0,215,80000,150000,95000,37000,70000,45000,3631,4513,3975,1503,1941,1883,37.488198,126.969906,33,1,33,4,92,1,0,4,2,8,17,15,사당동
드림이지텔,오피스텔,200310,EE,36.1,39.47,36.0,298,15000,20000,15000,0,0,,1271,1837,1377,0,0,,37.486216,126.968871,31,1,40,5,92,1,1,4,5,9,16,15,사당동
방배대우디오빌(주상복합),아파트,200507,EE,38.67,50.51,39.0,659,30000,45000,32000,27000,28000,28000,2543,3045,2712,2349,2436,2373,37.485971,126.984241,19,2,20,2,83,1,21,2,9,8,30,12,사당동
태천,아파트,200112,EE,90.84,90.84,90.0,266,95000,95000,95000,0,0,,3489,3489,3489,0,0,,37.485661,126.964118,29,0,34,5,92,1,2,3,2,7,12,15,사당동
인정,아파트,198810,EE,86.69,86.69,86.0,0,75000,75000,75000,0,0,,2883,2883,2883,0,0,,37.489505,126.964732,15,0,32,6,89,1,1,2,3,6,7,14,사당동
삼호그린,아파트,199910,EE,80.37,144.87,107.0,0,85000,125000,117500,0,0,,2870,3926,3630,0,0,,37.485977,126.965267,29,0,37,5,92,1,1,2,4,7,12,15,사당동
관악푸르지오,아파트,200408,EE,79.89,139.22,83.0,294,84500,145000,92000,50000,80000,55000,3212,3975,3664,2007,2390,2191,37.487336,126.96094,17,0,28,6,81,1,2,2,3,7,8,14,사당동
이수역리가,아파트,201309,EE,107.02,109.39,108.0,224,153000,180000,160000,85000,95000,90000,4727,5510,4897,2578,2908,2755,37.489495,126.973993,22,0,31,3,92,1,0,4,4,8,27,15,사당동
관악월드메르디앙,아파트,200512,EE,100.98,107.72,107.0,241,81000,90000,90000,0,0,,2678,2975,2781,0,0,,37.483625,126.959046,4,0,29,4,80,1,2,1,3,6,6,14,사당동
관악우성,아파트,200012,EE,87.63,143.28,106.0,340,79000,135000,103000,45000,79000,65000,2658,3742,3212,1664,2090,2027,37.485423,126.959587,5,0,31,5,80,1,2,2,2,6,6,14,사당동
방배롯데캐슬아르떼,아파트,201311,EE,84.27,175.57,109.0,247,205000,350000,265000,120000,190000,,5667,8658,8037,4207,5116,,37.483848,126.984676,18,2,15,2,83,1,25,2,6,7,30,12,사당동
제일,아파트,198702,EE,82.32,82.32,82.0,174,93000,95000,95000,44000,47000,45000,3749,3830,3830,1774,1895,1814,37.48295,126.969402,21,1,29,4,92,1,8,4,7,12,15,15,사당동
사당우성2단지,아파트,199312,EE,60.21,137.65,137.0,248,95000,178000,175000,42000,100000,83000,3981,5568,4223,2003,2610,2003,37.487604,126.977151,35,2,40,3,92,1,9,4,2,14,33,15,사당동
사당휴먼시아,아파트,200903,EE,79.85,109.4,109.0,239,108000,135000,123000,60000,60000,60000,3336,4603,3730,1820,1820,1820,37.479026,126.96993,3,0,17,1,92,1,2,1,0,7,7,15,사당동
방배아이파크,아파트,200606,ES,114.5,155.01,155.0,249,260000,260000,260000,120000,160000,160000,5545,5545,5545,3412,3480,3412,37.49164,126.985,6,0,10,1,79,1,3,0,3,4,18,12,사당동
세양아르비채,오피스텔,200601,ES,179.9,179.9,179.0,0,0,0,,77000,80000,80000,0,0,,1422,1477,1477,37.484811,126.983533,21,2,18,3,86,1,25,2,10,11,31,12,사당동
현대(103동),아파트,199301,ES,107.59,107.59,107.0,184,108000,120000,110000,0,0,,3337,3707,3398,0,0,,37.488266,126.969396,29,1,34,5,92,1,0,3,3,7,17,15,사당동
현대오페라하우스,아파트,200204,ES,118.39,118.39,118.0,292,175000,175000,175000,0,0,,4903,4903,4903,0,0,,37.490115,126.984898,12,1,15,1,83,1,9,0,4,5,20,12,사당동
신동아5차,아파트,199811,ES,82.98,144.79,109.0,233,110000,165000,150000,82000,82000,,3673,4676,4549,1882,1882,,37.49087,126.97694,17,0,29,2,92,1,2,2,1,8,26,15,사당동
르메이에르,아파트,200112,ES,73.52,100.78,100.0,0,93000,102000,101000,0,0,,3306,4211,3339,0,0,,37.47847,126.9737,0,0,15,2,92,1,3,3,1,9,15,15,사당동
방배디오슈페리움1차,오피스텔,200611,ES,65.89,106.57,106.0,0,38000,57000,57000,40000,60000,40000,1774,1933,1778,1247,1889,1247,37.486121,126.982803,23,2,23,3,87,1,22,3,16,11,31,12,사당동
관악파크푸르지오,아파트,201409,ES,78.99,111.99,111.0,246,93000,120000,115000,0,0,,3246,4026,3425,0,0,,37.482834,126.961341,9,0,27,4,81,1,2,0,3,7,6,14,사당동
세양아르비채(주상복합),아파트,200601,ES,170.61,170.61,170.0,0,195000,195000,195000,0,0,,3792,3792,3792,0,0,,37.48482,126.983532,21,2,18,3,86,1,25,2,10,11,31,12,사당동
이너스내안애,아파트,201203,ES,103.18,103.29,103.0,236,113000,120000,115000,0,0,,3627,3851,3691,0,0,,37.486074,126.972186,34,1,41,4,92,1,7,5,7,11,27,15,사당동
방배마에스트로(주상복합),아파트,201901,ES,38.91,52.87,52.0,629,75000,120000,90000,65000,65000,65000,5531,7934,5722,4132,4132,4132,37.486006,126.983863,20,2,22,3,83,1,22,2,11,9,30,12,사당동
서희스타힐스(주상복합),아파트,201509,ES,75.29,120.86,120.0,372,70000,95000,91000,70000,70000,70000,2479,3306,2507,1928,1928,1928,37.488633,126.959534,12,0,26,6,80,1,2,4,3,8,6,12,사당동
반석블레스,아파트,201603,ES,83.51,83.51,83.0,242,75000,83000,77000,55000,55000,55000,2987,3306,3067,2191,2191,2191,37.489436,126.965162,15,0,33,6,89,1,1,2,4,6,8,14,사당동
사당휴브리지(도시형),아파트,201501,ES,21.47,22.13,21.0,249,14500,16500,15750,0,0,,2254,2597,2479,0,0,,37.487459,126.966739,27,1,42,5,92,1,1,4,6,7,14,15,사당동
극동,아파트,199312,ES,59.34,137.62,101.0,248,95000,163000,128000,43000,90000,,3407,5603,4190,1882,2566,,37.491697,126.973341,16,0,28,2,92,1,0,2,2,4,23,15,사당동
더갤러리테라스,아파트,201607,ES,62.21,64.37,62.0,199,53000,55000,53000,0,0,,2826,2841,2826,0,0,,37.481959,126.959171,6,0,21,1,80,1,2,0,7,6,6,14,사당동
롯데캐슬,아파트,200310,ES,97.7,178.91,97.0,294,135000,180000,140000,0,0,,3343,4771,4771,0,0,,37.490386,126.972771,20,0,31,4,92,1,0,3,3,4,24,15,사당동
세양그레이스빌,오피스텔,201206,ES,33.65,33.69,33.0,353,15800,16000,15900,19500,20000,19500,1583,1603,1593,1953,2004,1953,37.486065,126.980542,32,2,39,3,92,1,23,3,11,13,33,13,사당동
방배노블루체서리풀,오피스텔,202003,ES,40.78,42.81,40.0,299,53000,60000,55000,40950,40950,40950,4172,4959,4545,3384,3384,3384,37.484131,126.983083,22,2,17,3,87,1,28,2,12,12,31,12,사당동
태승,아파트,200009,ES,82.59,82.59,82.0,293,60000,60000,60000,45000,45000,45000,2419,2419,2419,1814,1814,1814,37.484427,126.959103,4,0,29,4,80,1,1,1,3,5,6,14,사당동
한신휴플러스(주상복합),아파트,200606,ES,110.88,111.06,110.0,561,159000,170000,170000,0,0,,4735,5109,5109,0,0,,37.486578,126.982548,24,2,27,3,87,1,21,3,15,11,31,12,사당동
이수자이(주상복합),아파트,201012,ES,155.03,202.67,162.0,736,203000,240000,205000,180000,180000,,3600,4867,4183,2946,2946,,37.484515,126.980529,26,2,32,3,92,1,27,4,10,15,31,13,사당동
두산위브트레지움,아파트,201110,ES,79.93,156.37,112.0,268,140000,250000,205000,100000,140000,100000,4662,6789,6051,2952,3247,2952,37.48557,126.971277,33,1,40,4,92,1,7,5,9,13,22,15,사당동
신동아4차,아파트,199312,ES,60.15,136.64,76.0,248,107000,170000,120000,45000,100000,,3865,6171,5220,2008,2479,,37.490198,126.978134,18,0,27,2,92,1,5,2,2,10,27,15,사당동
남양,아파트,200508,ES,124.79,124.79,124.0,199,108000,108000,108000,0,0,,2879,2879,2879,0,0,,37.482117,126.971056,21,1,27,3,92,1,8,5,5,16,21,15,사당동
방배마에스트로,오피스텔,201901,ES,43.9,43.99,43.0,629,33000,35000,34000,0,0,,2537,2691,2614,0,0,,37.486127,126.983957,20,2,22,2,83,1,21,2,10,9,30,12,사당동
신구하이텍빌리지(주상복합),아파트,199609,ES,222.5,222.5,222.0,357,220000,225000,220000,0,0,,3276,3350,3276,0,0,,37.486485,126.984505,20,2,22,2,83,1,20,2,10,8,29,12,사당동
라이즈,아파트,200309,ES,56.8,56.8,56.0,0,45000,45000,45000,0,0,,2656,2656,2656,0,0,,37.490474,126.97882,19,0,26,2,92,1,7,2,6,10,25,14,사당동
대영(도시형),아파트,201406,ES,50.63,55.65,55.0,195,43000,49000,49000,0,0,,2843,2945,2945,0,0,,37.487015,126.959316,10,0,27,6,81,1,2,2,3,6,6,12,사당동
장은해그린,아파트,200411,ES,75.25,116.24,105.0,288,77000,100000,100000,58000,58000,,2850,3394,3148,2556,2556,,37.491882,126.963512,11,0,20,5,88,1,1,3,0,5,7,14,사당동
방배노블루체서리풀(도시형),아파트,202003,ES,26.33,30.07,26.0,299,54000,115000,80000,47000,58000,57000,5950,12672,10172,5179,7374,7247,37.484142,126.983061,22,2,17,3,87,1,28,2,12,12,31,12,사당동
삼성그린(205),아파트,200108,ES,76.2,76.2,76.0,298,63000,65000,65000,0,0,,2740,2827,2827,0,0,,37.486074,126.966023,30,1,39,5,92,1,1,2,5,6,14,15,사당동
방배현대홈타운2차,아파트,200108,ES,81.58,176.05,108.0,298,179000,280000,230000,120000,160000,120000,5259,7550,7040,3005,3673,3673,37.490473,126.98384,10,1,17,1,84,1,7,1,6,7,19,12,사당동
진흥,아파트,200412,ES,74.6,143.55,106.0,277,80000,115000,98000,0,0,,2658,3574,3056,0,0,,37.480226,126.969111,6,0,21,2,92,1,4,2,0,8,7,15,사당동
디오슈페리움2차(주상복합),아파트,200606,ES,58.08,108.88,108.0,479,90000,180000,165000,108000,110000,110000,5051,5510,5051,3306,3367,3367,37.486182,126.982643,23,2,23,3,87,1,22,3,15,11,31,12,사당동
경남아너스빌,아파트,199702,ES,77.02,129.52,77.0,290,85000,150000,85000,75000,76000,,3338,3973,3649,2384,2416,,37.487973,126.967661,32,1,38,5,92,1,1,4,5,8,14,15,사당동
사당갑을명가,아파트,200603,ES,81.05,105.26,99.0,219,85000,100000,85000,73000,73000,73000,2838,3469,2838,2438,2438,2438,37.482482,126.966423,19,1,40,3,92,1,2,1,1,5,13,15,사당동
두성,아파트,199203,ES,75.62,125.09,75.0,0,80000,120000,80000,50000,50000,50000,3174,3526,3526,2204,2204,2204,37.48869,126.977792,28,1,35,2,92,1,7,3,2,10,29,15,사당동
대림,아파트,199008,ES,80.93,145.4,103.0,208,125000,190000,160000,50000,105000,75000,3876,5372,5135,2052,2568,2407,37.486217,126.973111,33,1,41,4,92,1,6,5,5,14,28,15,사당동
사당우성3단지,아파트,199312,ES,59.13,136.64,59.0,0,88000,165000,89000,40000,90000,40000,3624,5568,4987,1872,2521,2241,37.4904,126.975383,21,0,30,2,92,1,0,3,2,7,26,15,사당동
우평,아파트,200202,ES,130.39,130.39,130.0,299,210000,210000,210000,130000,130000,130000,5340,5340,5340,3306,3306,3306,37.486832,126.984806,19,2,20,1,83,1,21,2,9,7,29,12,사당동
레디앙스,아파트,200405,ES,84.52,84.52,84.0,241,69000,69000,69000,0,0,,2715,2715,2715,0,0,,37.481787,126.966229,12,0,34,1,92,1,2,1,1,5,12,15,사당동
사당롯데캐슬,아파트,200409,ES,88.57,135.6,103.0,297,125000,165000,135000,0,0,,4040,4696,4333,0,0,,37.490221,126.971484,21,0,30,5,92,1,0,3,4,5,16,15,사당동
대아3차(경남아너스빌),아파트,199811,ES,59.23,136.91,59.0,0,76000,145000,79000,95000,100000,,3525,4707,4426,2309,2431,,37.488795,126.977406,25,1,35,2,92,1,4,3,3,10,29,15,사당동
KCC,아파트,200707,ES,102.76,140.74,102.0,225,130000,135000,135000,85000,100000,85000,4213,4375,4375,2361,2755,2755,37.48098,126.97346,12,1,25,2,92,1,7,4,6,17,24,15,사당동
방배디오슈페리움1차(주상복합),아파트,200611,ES,110.39,163.7,110.0,718,170000,200000,175000,0,0,,4056,5409,5259,0,0,,37.485969,126.982974,23,2,22,3,87,1,22,3,14,11,31,12,사당동
방배현대홈타운3차,아파트,200407,ES,106.36,150.06,148.0,0,230000,250000,250000,150000,150000,,5510,7485,5584,3306,3306,,37.491898,126.984013,6,0,14,1,82,1,3,0,4,5,18,12,사당동
대아2차(경남아너스빌),아파트,199805,ES,75.7,107.38,75.0,329,85000,120000,85000,0,0,,3244,3857,3747,0,0,,37.487297,126.967793,30,1,39,5,92,1,1,4,5,9,15,15,사당동
낙성대현대홈타운,아파트,200202,ES,113.22,151.12,114.0,301,110000,133000,112000,80000,98000,80000,2755,3511,3248,1983,2320,2320,37.480798,126.963405,7,0,26,1,85,1,1,0,4,5,8,15,사당동
남해오네뜨,아파트,200212,ES,79.06,106.23,79.0,385,90000,102000,90000,0,0,,3181,3766,3766,0,0,,37.48705,126.965263,24,0,39,5,92,1,1,3,3,6,12,15,사당동
동작삼성래미안,아파트,200302,ES,83.01,209.83,114.0,306,122000,180000,135000,60000,90000,83000,2847,3973,3915,1932,2589,2407,37.489525,126.970159,24,0,31,4,92,1,0,3,3,8,15,15,사당동
방배한진로즈힐,아파트,200501,ES,106.36,132.65,110.0,250,180000,235000,180000,115000,150000,115000,5409,6237,5409,3456,4064,3456,37.4868,126.98346,20,2,23,3,84,1,21,3,13,11,30,12,사당동
래미안이수역로이파크,아파트,201812,ES,80.37,155.38,107.0,288,150000,300000,180000,80000,115000,108000,5438,6818,5561,3244,3621,3337,37.488542,126.973181,28,1,33,4,92,1,0,4,2,7,27,15,사당동
사당자이,아파트,199912,ES,80.55,142.18,107.0,287,92000,150000,106000,51000,90000,70000,2863,4132,3275,1862,2314,2163,37.489063,126.962635,18,0,26,6,85,1,2,4,2,9,7,14,사당동
방배현대홈타운1차,아파트,199911,ES,85.04,141.97,85.0,272,170000,270000,180000,82000,150000,85000,5861,7195,7000,3189,3943,3306,37.489189,126.983417,15,2,18,1,84,1,14,2,10,10,22,12,사당동
현대,아파트,199104,ES,63.96,132.72,79.0,215,80000,150000,95000,37000,70000,45000,3631,4513,3975,1503,1941,1883,37.488198,126.969906,33,1,33,4,92,1,0,4,2,8,17,15,사당동
드림이지텔,오피스텔,200310,ES,36.1,39.47,36.0,298,15000,20000,15000,0,0,,1271,1837,1377,0,0,,37.486216,126.968871,31,1,40,5,92,1,1,4,5,9,16,15,사당동
방배대우디오빌(주상복합),아파트,200507,ES,38.67,50.51,39.0,659,30000,45000,32000,27000,28000,28000,2543,3045,2712,2349,2436,2373,37.485971,126.984241,19,2,20,2,83,1,21,2,9,8,30,12,사당동
태천,아파트,200112,ES,90.84,90.84,90.0,266,95000,95000,95000,0,0,,3489,3489,3489,0,0,,37.485661,126.964118,29,0,34,5,92,1,2,3,2,7,12,15,사당동
인정,아파트,198810,ES,86.69,86.69,86.0,0,75000,75000,75000,0,0,,2883,2883,2883,0,0,,37.489505,126.964732,15,0,32,6,89,1,1,2,3,6,7,14,사당동
삼호그린,아파트,199910,ES,80.37,144.87,107.0,0,85000,125000,117500,0,0,,2870,3926,3630,0,0,,37.485977,126.965267,29,0,37,5,92,1,1,2,4,7,12,15,사당동
관악푸르지오,아파트,200408,ES,79.89,139.22,83.0,294,84500,145000,92000,50000,80000,55000,3212,3975,3664,2007,2390,2191,37.487336,126.96094,17,0,28,6,81,1,2,2,3,7,8,14,사당동
이수역리가,아파트,201309,ES,107.02,109.39,108.0,224,153000,180000,160000,85000,95000,90000,4727,5510,4897,2578,2908,2755,37.489495,126.973993,22,0,31,3,92,1,0,4,4,8,27,15,사당동
관악월드메르디앙,아파트,200512,ES,100.98,107.72,107.0,241,81000,90000,90000,0,0,,2678,2975,2781,0,0,,37.483625,126.959046,4,0,29,4,80,1,2,1,3,6,6,14,사당동
관악우성,아파트,200012,ES,87.63,143.28,106.0,340,79000,135000,103000,45000,79000,65000,2658,3742,3212,1664,2090,2027,37.485423,126.959587,5,0,31,5,80,1,2,2,2,6,6,14,사당동
